Period,Hypothesis,Lag (min),Correlation
2025-12-01 17:02:00+00:00 → 2025-12-01 17:35:00+00:00,EWU follows QQQ,5,0.6819652381397338
2025-12-01 17:02:00+00:00 → 2025-12-01 17:35:00+00:00,XLK follows QQQ,0,0.9549219297522086
2025-12-01 17:03:00+00:00 → 2025-12-01 17:36:00+00:00,EWJ follows QQQ,0,0.7965925218077828
2025-12-01 17:03:00+00:00 → 2025-12-01 17:36:00+00:00,EWT follows QQQ,0,0.7579577396906334
2025-12-01 17:03:00+00:00 → 2025-12-01 17:36:00+00:00,EWC follows QQQ,0,0.7822323201330743
2025-12-01 17:03:00+00:00 → 2025-12-01 17:36:00+00:00,EWU follows QQQ,5,0.6990994034184488
2025-12-01 17:03:00+00:00 → 2025-12-01 17:36:00+00:00,XLK follows QQQ,0,0.9547424306470901
2025-12-01 17:04:00+00:00 → 2025-12-01 17:37:00+00:00,EWJ follows QQQ,0,0.816136652513821
2025-12-01 17:04:00+00:00 → 2025-12-01 17:37:00+00:00,EWT follows QQQ,0,0.7606870486765284
2025-12-01 17:04:00+00:00 → 2025-12-01 17:37:00+00:00,EWC follows QQQ,0,0.7765487801942679
2025-12-01 17:04:00+00:00 → 2025-12-01 17:37:00+00:00,EWU follows QQQ,5,0.6892853198080455
2025-12-01 17:04:00+00:00 → 2025-12-01 17:37:00+00:00,XLK follows QQQ,0,0.954387889750317
2025-12-01 17:05:00+00:00 → 2025-12-01 17:38:00+00:00,EWJ follows QQQ,0,0.8020485530686742
2025-12-01 17:05:00+00:00 → 2025-12-01 17:38:00+00:00,EWT follows QQQ,0,0.7606117691631812
2025-12-01 17:05:00+00:00 → 2025-12-01 17:38:00+00:00,EWC follows QQQ,0,0.7807796957436653
2025-12-01 17:05:00+00:00 → 2025-12-01 17:38:00+00:00,EWU follows QQQ,5,0.6731781336714503
2025-12-01 17:05:00+00:00 → 2025-12-01 17:38:00+00:00,XLK follows QQQ,0,0.9551873065419043
2025-12-01 17:08:00+00:00 → 2025-12-01 17:39:00+00:00,EWJ follows QQQ,0,0.8233030626263566
2025-12-01 17:08:00+00:00 → 2025-12-01 17:39:00+00:00,EWT follows QQQ,0,0.7630312252641033
2025-12-01 17:08:00+00:00 → 2025-12-01 17:39:00+00:00,EWC follows QQQ,0,0.7756455681366103
2025-12-01 17:08:00+00:00 → 2025-12-01 17:39:00+00:00,EWU follows QQQ,5,0.6616678185517854
2025-12-01 17:08:00+00:00 → 2025-12-01 17:39:00+00:00,XLK follows QQQ,0,0.9552957669098586
2025-12-01 17:09:00+00:00 → 2025-12-01 17:40:00+00:00,EWJ follows QQQ,0,0.8302797953339462
2025-12-01 17:09:00+00:00 → 2025-12-01 17:40:00+00:00,EWT follows QQQ,0,0.7009912505444909
2025-12-01 17:09:00+00:00 → 2025-12-01 17:40:00+00:00,EWC follows QQQ,0,0.7690136534453228
2025-12-01 17:09:00+00:00 → 2025-12-01 17:40:00+00:00,EWU follows QQQ,5,0.6458000635167466
2025-12-01 17:09:00+00:00 → 2025-12-01 17:40:00+00:00,XLK follows QQQ,0,0.9542234417052919
2025-12-01 17:10:00+00:00 → 2025-12-01 17:41:00+00:00,EWJ follows QQQ,0,0.8263247869952826
2025-12-01 17:10:00+00:00 → 2025-12-01 17:41:00+00:00,EWT follows QQQ,0,0.7132060606869939
2025-12-01 17:10:00+00:00 → 2025-12-01 17:41:00+00:00,EWC follows QQQ,0,0.763757627790147
2025-12-01 17:10:00+00:00 → 2025-12-01 17:41:00+00:00,EWU follows QQQ,5,0.6498151041734617
2025-12-01 17:10:00+00:00 → 2025-12-01 17:41:00+00:00,XLK follows QQQ,0,0.9529108298196378
2025-12-01 17:11:00+00:00 → 2025-12-01 17:42:00+00:00,EWJ follows QQQ,0,0.8355653005035258
2025-12-01 17:11:00+00:00 → 2025-12-01 17:42:00+00:00,EWT follows QQQ,0,0.7187318940627072
2025-12-01 17:11:00+00:00 → 2025-12-01 17:42:00+00:00,EWC follows QQQ,0,0.7657882172957209
2025-12-01 17:11:00+00:00 → 2025-12-01 17:42:00+00:00,EWU follows QQQ,5,0.7101333390751411
2025-12-01 17:11:00+00:00 → 2025-12-01 17:42:00+00:00,XLK follows QQQ,0,0.9556723621962432
2025-12-01 17:12:00+00:00 → 2025-12-01 17:43:00+00:00,EWJ follows QQQ,0,0.8265508943906698
2025-12-01 17:12:00+00:00 → 2025-12-01 17:43:00+00:00,EWT follows QQQ,0,0.707963176509884
2025-12-01 17:12:00+00:00 → 2025-12-01 17:43:00+00:00,EWC follows QQQ,0,0.7468198185395135
2025-12-01 17:12:00+00:00 → 2025-12-01 17:43:00+00:00,EWU follows QQQ,5,0.7076207657233331
2025-12-01 17:12:00+00:00 → 2025-12-01 17:43:00+00:00,XLK follows QQQ,0,0.9541976673342308
2025-12-01 17:13:00+00:00 → 2025-12-01 17:46:00+00:00,EWJ follows QQQ,0,0.8279804352059932
2025-12-01 17:13:00+00:00 → 2025-12-01 17:46:00+00:00,EWT follows QQQ,0,0.6987426672939746
2025-12-01 17:13:00+00:00 → 2025-12-01 17:46:00+00:00,EWC follows QQQ,0,0.733236135271054
2025-12-01 17:13:00+00:00 → 2025-12-01 17:46:00+00:00,EWU follows QQQ,5,0.7120672461581993
2025-12-01 17:13:00+00:00 → 2025-12-01 17:46:00+00:00,XLK follows QQQ,0,0.9525315480278309
2025-12-01 17:14:00+00:00 → 2025-12-01 17:51:00+00:00,EWJ follows QQQ,0,0.8297515022556966
2025-12-01 17:14:00+00:00 → 2025-12-01 17:51:00+00:00,EWT follows QQQ,0,0.6875182710989808
2025-12-01 17:14:00+00:00 → 2025-12-01 17:51:00+00:00,EWC follows QQQ,0,0.7284604815254758
2025-12-01 17:14:00+00:00 → 2025-12-01 17:51:00+00:00,EWU follows QQQ,5,0.6964530704825465
2025-12-01 17:14:00+00:00 → 2025-12-01 17:51:00+00:00,XLK follows QQQ,0,0.9523702917763561
2025-12-01 17:15:00+00:00 → 2025-12-01 17:52:00+00:00,EWJ follows QQQ,0,0.8211022137621118
2025-12-01 17:15:00+00:00 → 2025-12-01 17:52:00+00:00,EWT follows QQQ,0,0.6837089489621512
2025-12-01 17:15:00+00:00 → 2025-12-01 17:52:00+00:00,EWC follows QQQ,0,0.7085606327375388
2025-12-01 17:15:00+00:00 → 2025-12-01 17:52:00+00:00,EWU follows QQQ,5,0.6848217711435933
2025-12-01 17:15:00+00:00 → 2025-12-01 17:52:00+00:00,XLK follows QQQ,0,0.9491747963759538
2025-12-01 17:16:00+00:00 → 2025-12-01 17:53:00+00:00,EWJ follows QQQ,0,0.7677346957759319
2025-12-01 17:16:00+00:00 → 2025-12-01 17:53:00+00:00,EWT follows QQQ,0,0.5706991021985924
2025-12-01 17:16:00+00:00 → 2025-12-01 17:53:00+00:00,EWC follows QQQ,0,0.5569445190915918
2025-12-01 17:16:00+00:00 → 2025-12-01 17:53:00+00:00,EWU follows QQQ,5,0.5751870602700133
2025-12-01 17:16:00+00:00 → 2025-12-01 17:53:00+00:00,XLK follows QQQ,0,0.9370382512629948
2025-12-01 17:17:00+00:00 → 2025-12-01 17:54:00+00:00,EWJ follows QQQ,0,0.7440797586259404
2025-12-01 17:17:00+00:00 → 2025-12-01 17:54:00+00:00,EWT follows QQQ,0,0.5277085994255493
2025-12-01 17:17:00+00:00 → 2025-12-01 17:54:00+00:00,EWC follows QQQ,0,0.5009616151979529
2025-12-01 17:17:00+00:00 → 2025-12-01 17:54:00+00:00,EWU follows QQQ,5,0.5333279609384375
2025-12-01 17:17:00+00:00 → 2025-12-01 17:54:00+00:00,XLK follows QQQ,0,0.9346932333936299
2025-12-01 17:18:00+00:00 → 2025-12-01 17:55:00+00:00,EWJ follows QQQ,0,0.7481521009970566
2025-12-01 17:18:00+00:00 → 2025-12-01 17:55:00+00:00,EWT follows QQQ,0,0.5256428410167716
2025-12-01 17:18:00+00:00 → 2025-12-01 17:55:00+00:00,EWC follows QQQ,0,0.5051534292223991
2025-12-01 17:18:00+00:00 → 2025-12-01 17:55:00+00:00,EWU follows QQQ,5,0.5469586074860243
2025-12-01 17:18:00+00:00 → 2025-12-01 17:55:00+00:00,XLK follows QQQ,0,0.9348152121360083
2025-12-01 17:19:00+00:00 → 2025-12-01 17:56:00+00:00,EWJ follows QQQ,0,0.7852564250192717
2025-12-01 17:19:00+00:00 → 2025-12-01 17:56:00+00:00,EWT follows QQQ,0,0.5425508531407326
2025-12-01 17:19:00+00:00 → 2025-12-01 17:56:00+00:00,EWC follows QQQ,0,0.5302587773134423
2025-12-01 17:19:00+00:00 → 2025-12-01 17:56:00+00:00,EWU follows QQQ,5,0.49105027206992846
2025-12-01 17:19:00+00:00 → 2025-12-01 17:56:00+00:00,XLK follows QQQ,0,0.9367715440356879
2025-12-01 17:20:00+00:00 → 2025-12-01 17:57:00+00:00,EWJ follows QQQ,0,0.7811313118343054
2025-12-01 17:20:00+00:00 → 2025-12-01 17:57:00+00:00,EWT follows QQQ,0,0.5434669542276658
2025-12-01 17:20:00+00:00 → 2025-12-01 17:57:00+00:00,EWC follows QQQ,0,0.525006292372983
2025-12-01 17:20:00+00:00 → 2025-12-01 17:57:00+00:00,EWU follows QQQ,5,0.4273237088888172
2025-12-01 17:20:00+00:00 → 2025-12-01 17:57:00+00:00,XLK follows QQQ,0,0.9359994441876396
2025-12-01 17:21:00+00:00 → 2025-12-01 17:58:00+00:00,EWJ follows QQQ,0,0.8063051602749843
2025-12-01 17:21:00+00:00 → 2025-12-01 17:58:00+00:00,EWT follows QQQ,0,0.5598470790360436
2025-12-01 17:21:00+00:00 → 2025-12-01 17:58:00+00:00,EWC follows QQQ,0,0.5214295601862217
2025-12-01 17:21:00+00:00 → 2025-12-01 17:58:00+00:00,EWU follows QQQ,5,0.4164735232003435
2025-12-01 17:21:00+00:00 → 2025-12-01 17:58:00+00:00,XLK follows QQQ,0,0.9329313735338992
2025-12-01 17:22:00+00:00 → 2025-12-01 18:01:00+00:00,EWJ follows QQQ,0,0.7927371457789317
2025-12-01 17:22:00+00:00 → 2025-12-01 18:01:00+00:00,EWT follows QQQ,0,0.5052284840141067
2025-12-01 17:22:00+00:00 → 2025-12-01 18:01:00+00:00,EWC follows QQQ,0,0.4993627239787959
2025-12-01 17:22:00+00:00 → 2025-12-01 18:01:00+00:00,EWU follows QQQ,-4,0.390218716858927
2025-12-01 17:22:00+00:00 → 2025-12-01 18:01:00+00:00,XLK follows QQQ,0,0.9326626208270035
2025-12-01 17:23:00+00:00 → 2025-12-01 18:02:00+00:00,EWJ follows QQQ,0,0.7946138304820259
2025-12-01 17:23:00+00:00 → 2025-12-01 18:02:00+00:00,EWT follows QQQ,0,0.5062178669632899
2025-12-01 17:23:00+00:00 → 2025-12-01 18:02:00+00:00,EWC follows QQQ,0,0.5035283698447655
2025-12-01 17:23:00+00:00 → 2025-12-01 18:02:00+00:00,EWU follows QQQ,-4,0.38931129922339935
2025-12-01 17:23:00+00:00 → 2025-12-01 18:02:00+00:00,XLK follows QQQ,0,0.9309583313561581
2025-12-01 17:24:00+00:00 → 2025-12-01 18:03:00+00:00,EWJ follows QQQ,0,0.7988688197159317
2025-12-01 17:24:00+00:00 → 2025-12-01 18:03:00+00:00,EWT follows QQQ,0,0.43643237076128116
2025-12-01 17:24:00+00:00 → 2025-12-01 18:03:00+00:00,EWC follows QQQ,0,0.49584869897450506
2025-12-01 17:24:00+00:00 → 2025-12-01 18:03:00+00:00,EWU follows QQQ,-4,0.4244455358325806
2025-12-01 17:24:00+00:00 → 2025-12-01 18:03:00+00:00,XLK follows QQQ,0,0.9208347050297923
2025-12-01 17:27:00+00:00 → 2025-12-01 18:04:00+00:00,EWJ follows QQQ,0,0.8025310442145873
2025-12-01 17:27:00+00:00 → 2025-12-01 18:04:00+00:00,EWT follows QQQ,0,0.39602916864626114
2025-12-01 17:27:00+00:00 → 2025-12-01 18:04:00+00:00,EWC follows QQQ,0,0.5123267100208999
2025-12-01 17:27:00+00:00 → 2025-12-01 18:04:00+00:00,EWU follows QQQ,-4,0.45085951111302436
2025-12-01 17:27:00+00:00 → 2025-12-01 18:04:00+00:00,XLK follows QQQ,0,0.9099751450998534
2025-12-01 17:28:00+00:00 → 2025-12-01 18:07:00+00:00,EWJ follows QQQ,0,0.7932470086563557
2025-12-01 17:28:00+00:00 → 2025-12-01 18:07:00+00:00,EWT follows QQQ,0,0.4299369706204589
2025-12-01 17:28:00+00:00 → 2025-12-01 18:07:00+00:00,EWC follows QQQ,0,0.46384231094554546
2025-12-01 17:28:00+00:00 → 2025-12-01 18:07:00+00:00,EWU follows QQQ,-4,0.5089943002617244
2025-12-01 17:28:00+00:00 → 2025-12-01 18:07:00+00:00,XLK follows QQQ,0,0.9209054033077848
2025-12-01 17:29:00+00:00 → 2025-12-01 18:08:00+00:00,EWJ follows QQQ,0,0.7829597325603961
2025-12-01 17:29:00+00:00 → 2025-12-01 18:08:00+00:00,EWT follows QQQ,0,0.4822749065523972
2025-12-01 17:29:00+00:00 → 2025-12-01 18:08:00+00:00,EWC follows QQQ,0,0.48376585917774834
2025-12-01 17:29:00+00:00 → 2025-12-01 18:08:00+00:00,EWU follows QQQ,-4,0.4698707029404262
2025-12-01 17:29:00+00:00 → 2025-12-01 18:08:00+00:00,XLK follows QQQ,0,0.9351983190374324
2025-12-01 17:30:00+00:00 → 2025-12-01 18:09:00+00:00,EWJ follows QQQ,0,0.7712854840887646
2025-12-01 17:30:00+00:00 → 2025-12-01 18:09:00+00:00,EWT follows QQQ,0,0.4650451316035636
2025-12-01 17:30:00+00:00 → 2025-12-01 18:09:00+00:00,EWC follows QQQ,0,0.5067706326867404
2025-12-01 17:30:00+00:00 → 2025-12-01 18:09:00+00:00,EWU follows QQQ,-4,0.44126505751330675
2025-12-01 17:30:00+00:00 → 2025-12-01 18:09:00+00:00,XLK follows QQQ,0,0.937242102601884
2025-12-01 17:31:00+00:00 → 2025-12-01 18:10:00+00:00,EWJ follows QQQ,0,0.7987544044514088
2025-12-01 17:31:00+00:00 → 2025-12-01 18:10:00+00:00,EWT follows QQQ,0,0.4450435778583339
2025-12-01 17:31:00+00:00 → 2025-12-01 18:10:00+00:00,EWC follows QQQ,1,0.49507118155717017
2025-12-01 17:31:00+00:00 → 2025-12-01 18:10:00+00:00,EWU follows QQQ,-4,0.44623608994040465
2025-12-01 17:31:00+00:00 → 2025-12-01 18:10:00+00:00,XLK follows QQQ,0,0.9238374374930292
2025-12-01 17:32:00+00:00 → 2025-12-01 18:11:00+00:00,EWJ follows QQQ,0,0.7928820561857454
2025-12-01 17:32:00+00:00 → 2025-12-01 18:11:00+00:00,EWT follows QQQ,0,0.4848096223514639
2025-12-01 17:32:00+00:00 → 2025-12-01 18:11:00+00:00,EWC follows QQQ,1,0.5087224525969293
2025-12-01 17:32:00+00:00 → 2025-12-01 18:11:00+00:00,EWU follows QQQ,-4,0.3694275708681693
2025-12-01 17:32:00+00:00 → 2025-12-01 18:11:00+00:00,XLK follows QQQ,0,0.9280541392558896
2025-12-01 17:33:00+00:00 → 2025-12-01 18:12:00+00:00,EWJ follows QQQ,0,0.7969728766542062
2025-12-01 17:33:00+00:00 → 2025-12-01 18:12:00+00:00,EWT follows QQQ,0,0.5048712474950355
2025-12-01 17:33:00+00:00 → 2025-12-01 18:12:00+00:00,EWC follows QQQ,1,0.4886968593672113
2025-12-01 17:33:00+00:00 → 2025-12-01 18:12:00+00:00,EWU follows QQQ,-4,0.38223907291494097
2025-12-01 17:33:00+00:00 → 2025-12-01 18:12:00+00:00,XLK follows QQQ,0,0.9258487908717822
2025-12-01 17:34:00+00:00 → 2025-12-01 18:13:00+00:00,EWJ follows QQQ,0,0.7788491874274852
2025-12-01 17:34:00+00:00 → 2025-12-01 18:13:00+00:00,EWT follows QQQ,0,0.4707273483932402
2025-12-01 17:34:00+00:00 → 2025-12-01 18:13:00+00:00,EWC follows QQQ,1,0.49386469393281757
2025-12-01 17:34:00+00:00 → 2025-12-01 18:13:00+00:00,EWU follows QQQ,-4,0.38185376616903177
2025-12-01 17:34:00+00:00 → 2025-12-01 18:13:00+00:00,XLK follows QQQ,0,0.9293612269179111
2025-12-01 17:35:00+00:00 → 2025-12-01 18:16:00+00:00,EWJ follows QQQ,0,0.7984195946676953
2025-12-01 17:35:00+00:00 → 2025-12-01 18:16:00+00:00,EWT follows QQQ,0,0.5062890603862311
2025-12-01 17:35:00+00:00 → 2025-12-01 18:16:00+00:00,EWC follows QQQ,1,0.49717354205444014
2025-12-01 17:35:00+00:00 → 2025-12-01 18:16:00+00:00,EWU follows QQQ,-4,0.44309736878906864
2025-12-01 17:35:00+00:00 → 2025-12-01 18:16:00+00:00,XLK follows QQQ,0,0.9306312732750707
2025-12-01 17:36:00+00:00 → 2025-12-01 18:17:00+00:00,EWJ follows QQQ,0,0.8286572175890258
2025-12-01 17:36:00+00:00 → 2025-12-01 18:17:00+00:00,EWT follows QQQ,0,0.49682397304076475
2025-12-01 17:36:00+00:00 → 2025-12-01 18:17:00+00:00,EWC follows QQQ,1,0.5204154805863861
2025-12-01 17:36:00+00:00 → 2025-12-01 18:17:00+00:00,EWU follows QQQ,0,0.3789828606536685
2025-12-01 17:36:00+00:00 → 2025-12-01 18:17:00+00:00,XLK follows QQQ,0,0.9229755267750058
2025-12-01 17:37:00+00:00 → 2025-12-01 18:18:00+00:00,EWJ follows QQQ,0,0.8131241964021275
2025-12-01 17:37:00+00:00 → 2025-12-01 18:18:00+00:00,EWT follows QQQ,0,0.5125470234166914
2025-12-01 17:37:00+00:00 → 2025-12-01 18:18:00+00:00,EWC follows QQQ,1,0.4689878987679243
2025-12-01 17:37:00+00:00 → 2025-12-01 18:18:00+00:00,EWU follows QQQ,0,0.34644407682104267
2025-12-01 17:37:00+00:00 → 2025-12-01 18:18:00+00:00,XLK follows QQQ,0,0.9148533949905355
2025-12-01 17:38:00+00:00 → 2025-12-01 18:19:00+00:00,EWJ follows QQQ,0,0.797639114112753
2025-12-01 17:38:00+00:00 → 2025-12-01 18:19:00+00:00,EWT follows QQQ,0,0.49909803442535583
2025-12-01 17:38:00+00:00 → 2025-12-01 18:19:00+00:00,EWC follows QQQ,1,0.46395630961217094
2025-12-01 17:38:00+00:00 → 2025-12-01 18:19:00+00:00,EWU follows QQQ,0,0.34651462715604564
2025-12-01 17:38:00+00:00 → 2025-12-01 18:19:00+00:00,XLK follows QQQ,0,0.9033885282710877
2025-12-01 17:39:00+00:00 → 2025-12-01 18:20:00+00:00,EWJ follows QQQ,0,0.78131409547788
2025-12-01 17:39:00+00:00 → 2025-12-01 18:20:00+00:00,EWT follows QQQ,1,0.47325885051829897
2025-12-01 17:39:00+00:00 → 2025-12-01 18:20:00+00:00,EWC follows QQQ,0,0.5131913122875083
2025-12-01 17:39:00+00:00 → 2025-12-01 18:20:00+00:00,EWU follows QQQ,-4,0.32075342787224287
2025-12-01 17:39:00+00:00 → 2025-12-01 18:20:00+00:00,XLK follows QQQ,0,0.9110382019774146
2025-12-01 17:40:00+00:00 → 2025-12-01 18:21:00+00:00,EWJ follows QQQ,0,0.775294636573489
2025-12-01 17:40:00+00:00 → 2025-12-01 18:21:00+00:00,EWT follows QQQ,0,0.4498127804943662
2025-12-01 17:40:00+00:00 → 2025-12-01 18:21:00+00:00,EWC follows QQQ,1,0.5244289074212113
2025-12-01 17:40:00+00:00 → 2025-12-01 18:21:00+00:00,EWU follows QQQ,-4,0.3104254983179525
2025-12-01 17:40:00+00:00 → 2025-12-01 18:21:00+00:00,XLK follows QQQ,0,0.9085941987541363
2025-12-01 17:41:00+00:00 → 2025-12-01 18:22:00+00:00,EWJ follows QQQ,0,0.7422629296026414
2025-12-01 17:41:00+00:00 → 2025-12-01 18:22:00+00:00,EWT follows QQQ,0,0.5727848770816729
2025-12-01 17:41:00+00:00 → 2025-12-01 18:22:00+00:00,EWC follows QQQ,1,0.4653227150920363
2025-12-01 17:41:00+00:00 → 2025-12-01 18:22:00+00:00,EWU follows QQQ,-4,0.30071669666746204
2025-12-01 17:41:00+00:00 → 2025-12-01 18:22:00+00:00,XLK follows QQQ,0,0.9048667980942213
2025-12-01 17:42:00+00:00 → 2025-12-01 18:23:00+00:00,EWJ follows QQQ,0,0.7363016211522923
2025-12-01 17:42:00+00:00 → 2025-12-01 18:23:00+00:00,EWT follows QQQ,0,0.5620335187943156
2025-12-01 17:42:00+00:00 → 2025-12-01 18:23:00+00:00,EWC follows QQQ,1,0.4533235643135966
2025-12-01 17:42:00+00:00 → 2025-12-01 18:23:00+00:00,EWU follows QQQ,-4,0.2879065739658037
2025-12-01 17:42:00+00:00 → 2025-12-01 18:23:00+00:00,XLK follows QQQ,0,0.9006814297512054
2025-12-01 17:43:00+00:00 → 2025-12-01 18:24:00+00:00,EWJ follows QQQ,0,0.7255787956527853
2025-12-01 17:43:00+00:00 → 2025-12-01 18:24:00+00:00,EWT follows QQQ,0,0.5617178268543834
2025-12-01 17:43:00+00:00 → 2025-12-01 18:24:00+00:00,EWC follows QQQ,1,0.43515567806294986
2025-12-01 17:43:00+00:00 → 2025-12-01 18:24:00+00:00,EWU follows QQQ,-4,0.27910069522017905
2025-12-01 17:43:00+00:00 → 2025-12-01 18:24:00+00:00,XLK follows QQQ,0,0.9022796121951341
2025-12-01 17:46:00+00:00 → 2025-12-01 18:25:00+00:00,EWJ follows QQQ,0,0.7250677078314955
2025-12-01 17:46:00+00:00 → 2025-12-01 18:25:00+00:00,EWT follows QQQ,0,0.5529931742889788
2025-12-01 17:46:00+00:00 → 2025-12-01 18:25:00+00:00,EWC follows QQQ,1,0.5012477045391738
2025-12-01 17:46:00+00:00 → 2025-12-01 18:25:00+00:00,EWU follows QQQ,-2,0.3010629753158397
2025-12-01 17:46:00+00:00 → 2025-12-01 18:25:00+00:00,XLK follows QQQ,0,0.9003232853464959
2025-12-01 17:51:00+00:00 → 2025-12-01 18:26:00+00:00,EWJ follows QQQ,0,0.7152235688952594
2025-12-01 17:51:00+00:00 → 2025-12-01 18:26:00+00:00,EWT follows QQQ,0,0.5722356990227092
2025-12-01 17:51:00+00:00 → 2025-12-01 18:26:00+00:00,EWC follows QQQ,1,0.5113007242211247
2025-12-01 17:51:00+00:00 → 2025-12-01 18:26:00+00:00,EWU follows QQQ,-2,0.31752805496975806
2025-12-01 17:51:00+00:00 → 2025-12-01 18:26:00+00:00,XLK follows QQQ,0,0.9110708286805923
2025-12-01 17:52:00+00:00 → 2025-12-01 18:27:00+00:00,EWJ follows QQQ,0,0.7283306942008968
2025-12-01 17:52:00+00:00 → 2025-12-01 18:27:00+00:00,EWT follows QQQ,0,0.5662179156171325
2025-12-01 17:52:00+00:00 → 2025-12-01 18:27:00+00:00,EWC follows QQQ,1,0.5015359884367583
2025-12-01 17:52:00+00:00 → 2025-12-01 18:27:00+00:00,EWU follows QQQ,-2,0.3460834249128304
2025-12-01 17:52:00+00:00 → 2025-12-01 18:27:00+00:00,XLK follows QQQ,0,0.911558085994221
2025-12-01 17:53:00+00:00 → 2025-12-01 18:28:00+00:00,EWJ follows QQQ,0,0.7302795817169822
2025-12-01 17:53:00+00:00 → 2025-12-01 18:28:00+00:00,EWT follows QQQ,0,0.538640640188657
2025-12-01 17:53:00+00:00 → 2025-12-01 18:28:00+00:00,EWC follows QQQ,1,0.5098022523054481
2025-12-01 17:53:00+00:00 → 2025-12-01 18:28:00+00:00,EWU follows QQQ,-2,0.3440841709942736
2025-12-01 17:53:00+00:00 → 2025-12-01 18:28:00+00:00,XLK follows QQQ,0,0.9127663644912613
2025-12-01 17:54:00+00:00 → 2025-12-01 18:29:00+00:00,EWJ follows QQQ,0,0.7398473288319881
2025-12-01 17:54:00+00:00 → 2025-12-01 18:29:00+00:00,EWT follows QQQ,0,0.522150585233525
2025-12-01 17:54:00+00:00 → 2025-12-01 18:29:00+00:00,EWC follows QQQ,1,0.5155523458025807
2025-12-01 17:54:00+00:00 → 2025-12-01 18:29:00+00:00,EWU follows QQQ,-2,0.40552117440802615
2025-12-01 17:54:00+00:00 → 2025-12-01 18:29:00+00:00,XLK follows QQQ,0,0.9095578297840438
2025-12-01 17:55:00+00:00 → 2025-12-01 18:30:00+00:00,EWJ follows QQQ,0,0.762074780489531
2025-12-01 17:55:00+00:00 → 2025-12-01 18:30:00+00:00,EWT follows QQQ,0,0.5321350150927369
2025-12-01 17:55:00+00:00 → 2025-12-01 18:30:00+00:00,EWC follows QQQ,0,0.5224356206983279
2025-12-01 17:55:00+00:00 → 2025-12-01 18:30:00+00:00,EWU follows QQQ,-2,0.25577560216790934
2025-12-01 17:55:00+00:00 → 2025-12-01 18:30:00+00:00,XLK follows QQQ,0,0.923420970300633
2025-12-01 17:56:00+00:00 → 2025-12-01 18:31:00+00:00,EWJ follows QQQ,0,0.7524185317834262
2025-12-01 17:56:00+00:00 → 2025-12-01 18:31:00+00:00,EWT follows QQQ,0,0.5220258843913159
2025-12-01 17:56:00+00:00 → 2025-12-01 18:31:00+00:00,EWC follows QQQ,0,0.5383091272016869
2025-12-01 17:56:00+00:00 → 2025-12-01 18:31:00+00:00,EWU follows QQQ,-2,0.25026630649650294
2025-12-01 17:56:00+00:00 → 2025-12-01 18:31:00+00:00,XLK follows QQQ,0,0.9204901623023616
2025-12-01 17:57:00+00:00 → 2025-12-01 18:32:00+00:00,EWJ follows QQQ,0,0.73274146920811
2025-12-01 17:57:00+00:00 → 2025-12-01 18:32:00+00:00,EWT follows QQQ,0,0.48349531673436313
2025-12-01 17:57:00+00:00 → 2025-12-01 18:32:00+00:00,EWC follows QQQ,0,0.504857298184484
2025-12-01 17:57:00+00:00 → 2025-12-01 18:32:00+00:00,EWU follows QQQ,-2,0.3085243143890195
2025-12-01 17:57:00+00:00 → 2025-12-01 18:32:00+00:00,XLK follows QQQ,0,0.9131394088187192
2025-12-01 17:58:00+00:00 → 2025-12-01 18:37:00+00:00,EWJ follows QQQ,0,0.693044223453222
2025-12-01 17:58:00+00:00 → 2025-12-01 18:37:00+00:00,EWT follows QQQ,0,0.4711676343997814
2025-12-01 17:58:00+00:00 → 2025-12-01 18:37:00+00:00,EWC follows QQQ,0,0.4980002161869868
2025-12-01 17:58:00+00:00 → 2025-12-01 18:37:00+00:00,EWU follows QQQ,-2,0.18780100544640158
2025-12-01 17:58:00+00:00 → 2025-12-01 18:37:00+00:00,XLK follows QQQ,0,0.9134499959953081
2025-12-01 18:01:00+00:00 → 2025-12-01 18:38:00+00:00,EWJ follows QQQ,0,0.6703092539875685
2025-12-01 18:01:00+00:00 → 2025-12-01 18:38:00+00:00,EWT follows QQQ,0,0.4690401175038536
2025-12-01 18:01:00+00:00 → 2025-12-01 18:38:00+00:00,EWC follows QQQ,0,0.4981003363954565
2025-12-01 18:01:00+00:00 → 2025-12-01 18:38:00+00:00,EWU follows QQQ,-5,0.20951268045804702
2025-12-01 18:01:00+00:00 → 2025-12-01 18:38:00+00:00,XLK follows QQQ,0,0.9196646761094491
2025-12-01 18:02:00+00:00 → 2025-12-01 18:39:00+00:00,EWJ follows QQQ,0,0.6337286521221108
2025-12-01 18:02:00+00:00 → 2025-12-01 18:39:00+00:00,EWT follows QQQ,0,0.42049040034575685
2025-12-01 18:02:00+00:00 → 2025-12-01 18:39:00+00:00,EWC follows QQQ,0,0.49844494278700974
